"","R'S ID-SERIAL #","SAMPLING WEIGHT","year","Sex","Race","High_school_grades","College_aspirations","Parents_education","Social_Trust","Social_Responsibility","Religiosity","Cigarettes_Lifetime","Cigarettes_30Day","Alcohol_Lifetime","Alcohol_30Day","Binge_Drinking","Marijuana_Lifetime","Marijuana_30Day","Other_illicit_drugs_Lifetime","Other_illicit_drugs_30Day","Hallucinogens_Lifetime","Hallucinogens_30Day","Cocaine_Lifetime","Cocaine_30Day","Amphetamines_Lifetime","Amphetamines_30Day","Barbiturates_Lifetime","Barbiturates_30Day","Tranquilizers_Lifetime","Tranquilizers_30Day","Narcotics_Lifetime","Narcotics_30Day"
"131",10292,1.4184,2009,"Female","Black",8,"4-year college plans","3",1.33333333333333,4,0.414827644311047,1,1,4,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"132",10293,2.5445,2009,"Female","White",7,"4-year college plans","5",1,1.66666666666667,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"133",10296,0.5012,2009,"Female","Black",8,"4-year college plans","3",1.33333333333333,2.66666666666667,1.30795157305972,1,1,1,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"134",10299,1.4998,2009,"Male","Black",5,"4-year college plans","4",1,2.66666666666667,0.413354534762241,5,3,7,5,3,7,4,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"135",10300,0.4457,2009,"Male","Black",9,"4-year college plans","4",1,3.66666666666667,0.414827644311047,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"136",10302,0.8101,2009,"Female","White",8,"4-year college plans","5",1.66666666666667,2.66666666666667,-0.929277577458375,5,3,5,2,1,7,4,"Yes","Yes",3,1,1,1,7,3,5,2,4,1,1,1
"137",10304,0.5872,2009,"Female","White",9,"4-year college plans","3",1,1.66666666666667,-0.0332074296120937,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"138",10305,0.7426,2009,"Female","White",9,"4-year college plans","5",1,3.66666666666667,-0.0332074296120937,1,1,5,1,1,1,1,"Yes","No",1,1,1,1,1,1,2,1,1,1,1,1
"139",10309,1.4675,2009,"Male","Hispanic",2,"4-year college plans","4",1.66666666666667,3,0.411881425213436,3,1,7,5,1,7,7,"Yes","No",1,1,3,1,3,1,1,1,1,1,1,1
"140",10310,0.9923,2009,"Female","White",8,"4-year college plans","4",1,2.33333333333333,1.30795157305972,1,1,5,2,1,2,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"141",10311,0.4543,2009,"Male","Black",8,"4-year college plans","6",1,3.33333333333333,1.30795157305972,1,1,5,2,1,6,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"142",10312,1.1429,2009,"Female","White",3,"4-year college plans","5",1,3,-0.0361536487097045,4,1,2,1,1,7,1,"Yes","Yes",1,1,4,1,7,4,2,1,1,1,1,1
"143",10313,0.615,2009,"Female","White",7,"4-year college plans","3",2,2.66666666666667,0.861389608685382,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"144",10316,0.447,2009,"Female","Other/missing",9,"4-year college plans","4",1.33333333333333,2.66666666666667,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"145",10319,1.4167,2009,"Female","Black",7,"4-year college plans","4",1,4,1.30795157305972,1,1,2,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"146",10320,0.4756,2009,"Female","Black",4,"4-year college plans","5",1.66666666666667,3,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"147",10321,0.6285,2009,"Female","Hispanic",7,"4-year college plans","2",1.33333333333333,2.33333333333333,-0.0332074296120937,1,1,4,2,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"148",10331,0.4827,2009,"Male","White",6,"4-year college plans","3",1,2,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"149",10334,0.4854,2009,"Female","Black",7,"4-year college plans","5",1.66666666666667,4,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"150",10335,0.5232,2009,"Female","Black",3,"4-year college plans","2",1.33333333333333,2.33333333333333,1.30795157305972,2,1,7,1,1,7,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"151",10336,0.6462,2009,"Female","White",9,"4-year college plans","6",1.33333333333333,3.33333333333333,-0.0361536487097045,1,1,7,7,1,7,5,"Yes","No",2,1,1,1,1,1,1,1,1,1,1,1
"152",10337,0.6055,2009,"Female","Black",5,"4-year college plans","3",1.66666666666667,2,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"153",10338,1.2825,2009,"Male","Hispanic",4,"4-year college plans","3",1,1.66666666666667,-0.481242503535234,3,1,3,1,1,4,2,"Yes","No",1,1,1,1,1,1,4,1,1,1,1,1
"154",10339,0.2529,2009,"Female","Other/missing",8,"4-year college plans","3",1,2,-1.39917161544138,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"155",10340,2.277,2009,"Male","White",9,"4-year college plans","6",1.33333333333333,4,0.411881425213436,1,1,7,5,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"156",10343,0.5066,2009,"Female","Black",6,"4-year college plans","6",1,3.33333333333333,0.413354534762241,1,1,5,2,1,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"157",10351,0.7195,2009,"Female","Other/missing",6,"4-year college plans","6",3,2,-0.929277577458375,1,1,4,2,2,3,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"158",10352,3.932,2009,"Male","White",5,"4-year college plans","5",2,1.33333333333333,-1.37583954183271,1,1,5,3,1,1,1,"Yes","No",1,1,1,1,1,1,2,1,1,1,3,1
"159",10355,1.2171,2009,"Female","Black",3,"4-year college plans","3",2.66666666666667,2.66666666666667,-0.0332074296120937,2,1,6,2,1,2,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"160",10361,0.6486,2009,"Female","White",5,"2-year college plans","4",1.66666666666667,2.33333333333333,-0.481242503535234,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"161",10363,3.9929,2009,"Male","White",6,"2-year college plans","3",2.33333333333333,3,0.413354534762241,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"162",10365,0.232,2009,"Female","White",7,"4-year college plans","5",2.66666666666667,1.66666666666667,-0.929277577458375,3,1,6,3,2,4,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"163",10366,0.8907,2009,"Female","White",8,"4-year college plans","5",2.33333333333333,3,0.861389608685382,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"164",10371,1.1337,2009,"Female","White",3,"2-year college plans","4",1,2.66666666666667,-0.481242503535234,3,3,7,3,2,5,1,"Yes","No",1,1,1,1,3,1,3,1,1,1,1,1
"165",10374,3.052,2009,"Female","White",2,"4-year college plans","4",1.66666666666667,3.33333333333333,-1.37583954183271,5,5,6,2,1,7,7,"Yes","Yes",4,1,7,1,7,4,1,1,6,2,7,2
"166",10375,2.7277,2009,"Female","Other/missing",6,"4-year college plans","6",2,2.66666666666667,1.30795157305972,2,1,4,2,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"167",10376,0.7745,2009,"Male","White",3,"2-year college plans","4",1,1.66666666666667,0.413354534762241,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"168",10377,0.9264,2009,"Male","White",7,"4-year college plans","3",1.33333333333333,1.66666666666667,-0.481242503535234,2,1,7,4,4,3,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,3,1
"169",10378,1.3262,2009,"Female","Hispanic",5,"4-year college plans","6",1.33333333333333,3,1.30795157305972,2,1,2,1,1,4,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"170",10379,2.0312,2009,"Male","White",9,"4-year college plans","5",1.66666666666667,1,-1.37583954183271,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"171",10380,0.6003,2009,"Male","Hispanic",7,"4-year college plans","4",1,2.66666666666667,-0.481242503535234,1,1,3,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"172",10384,2.4335,2009,"Male","Hispanic",5,"4-year college plans","3",2,2.33333333333333,1.30795157305972,3,2,7,4,2,7,6,"Yes","Yes",2,2,2,1,2,1,2,1,5,2,6,4
"173",10385,0.9521,2009,"Male","White",5,"4-year college plans","4",1,1,1.30795157305972,1,1,2,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"174",10386,1.4865,2009,"Male","Black",5,"4-year college plans","3",2,2.33333333333333,-0.481242503535234,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"175",10392,2.1625,2009,"Female","White",7,"4-year college plans","3",2.33333333333333,1.66666666666667,-0.481242503535234,1,1,6,3,1,4,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"176",10393,0.5281,2009,"Female","White",7,"4-year college plans","6",1.66666666666667,2.66666666666667,0.411881425213436,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"177",10394,1.3155,2009,"Male","Hispanic",5,"No college plans","5",2.33333333333333,3,1.30795157305972,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"178",10396,1.4129,2009,"Female","Hispanic",6,"2-year college plans","3",1.66666666666667,2.66666666666667,-0.479769393986429,2,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"179",10397,0.7453,2009,"Female","White",6,"4-year college plans","3",2.33333333333333,3,-0.0332074296120937,1,1,6,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"180",10398,1.0834,2009,"Female","White",4,"4-year college plans","4",1.66666666666667,2.66666666666667,-1.37583954183271,3,2,4,1,1,3,1,"Yes","No",2,1,1,1,1,1,1,1,1,1,1,1
"181",10399,1.4333,2009,"Male","White",5,"4-year college plans","5",1.66666666666667,2.66666666666667,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"182",10401,2.1037,2009,"Male","White",4,"2-year college plans","5",1,2,-0.481242503535234,4,1,7,3,3,2,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"183",10403,0.7735,2009,"Male","White",5,"4-year college plans","3",1,1.66666666666667,1.30795157305972,1,1,3,1,1,4,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"184",10404,2.4679,2009,"Female","White",6,"2-year college plans","4",1.33333333333333,1.33333333333333,-1.37583954183271,5,4,7,2,2,6,1,"Yes","Yes",1,1,1,1,1,1,1,1,1,1,6,2
"185",10406,1.6318,2009,"Female","White",8,"4-year college plans","6",2.33333333333333,3,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"186",10407,0.5222,2009,"Male","White",3,"4-year college plans","5",1.66666666666667,2.66666666666667,-0.481242503535234,2,1,6,3,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"187",10408,0.5002,2009,"Female","Other/missing",8,"4-year college plans","5",1.66666666666667,2.33333333333333,-0.929277577458375,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"188",10409,0.9109,2009,"Female","White",8,"4-year college plans","5",2,2.33333333333333,-0.481242503535234,4,3,7,5,1,5,3,"Yes","Yes",1,1,1,1,2,2,1,1,1,1,1,1
"189",10410,0.8116,2009,"Male","White",6,"2-year college plans","3",2,3,1.30795157305972,2,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"190",10411,0.9815,2009,"Female","White",9,"4-year college plans","5",2,2.66666666666667,-0.481242503535234,1,1,3,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"191",10413,1.5159,2009,"Female","White",9,"4-year college plans","5",1.33333333333333,3,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"192",10415,0.603,2009,"Male","White",4,"4-year college plans","5",1.33333333333333,3,-1.37583954183271,5,4,5,2,1,7,1,"Yes","Yes",1,1,1,1,1,1,2,1,5,1,7,2
"193",10417,3.9717,2009,"Male","White",6,"4-year college plans","6",2,3.66666666666667,0.859916499136577,1,1,4,4,2,1,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"194",10419,0.5708,2009,"Female","Black",7,"4-year college plans","4",1.33333333333333,2,1.30795157305972,1,1,2,1,1,1,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"195",10420,0.5497,2009,"Male","White",8,"4-year college plans","4",1.33333333333333,1.66666666666667,-0.92780446790957,3,3,7,4,1,7,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"196",10421,0.4276,2009,"Female","Hispanic",6,"4-year college plans","2",1.33333333333333,2.33333333333333,1.30795157305972,2,2,4,1,1,1,1,"Yes","No",1,1,1,1,2,1,1,1,1,1,1,1
"197",10422,0.9281,2009,"Male","White",8,"4-year college plans","4",1.66666666666667,2,1.30795157305972,4,1,7,1,1,7,1,"Yes","No",2,1,1,1,1,1,2,1,2,1,4,1
"198",10423,1.2606,2009,"Female","Hispanic",6,"4-year college plans","1",1.66666666666667,3,-0.481242503535234,2,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"199",10424,0.6025,2009,"Female","White",8,"2-year college plans","6",1,2,1.30795157305972,4,3,7,3,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"200",10425,1.7682,2009,"Male","White",9,"4-year college plans","5",1.66666666666667,2.66666666666667,-0.0332074296120937,1,1,4,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"201",10427,1.5956,2009,"Female","White",5,"4-year college plans","3",1.66666666666667,2,0.859916499136577,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"202",10430,1.5206,2009,"Female","Other/missing",8,"4-year college plans","5",2,2,-0.92780446790957,2,1,2,1,1,7,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"203",10431,1.6901,2009,"Male","White",3,"4-year college plans","4",2.5,1.66666666666667,-0.481242503535234,2,1,7,5,4,6,2,"Yes","No",1,1,1,1,3,1,1,1,1,1,1,1
"204",10432,0.8398,2009,"Female","White",6,"4-year college plans","4",1.33333333333333,2,-1.37583954183271,3,1,7,2,1,4,1,"Yes","No",1,1,1,1,2,1,1,1,1,1,1,1
"205",10436,1.3257,2009,"Female","Other/missing",5,"2-year college plans","5",1.66666666666667,1,-0.92780446790957,5,2,7,3,1,1,1,"Yes","Yes",7,1,1,1,1,1,4,2,1,1,2,1
"206",10437,1.3581,2009,"Female","White",7,"4-year college plans","2",1.66666666666667,2,0.411881425213436,3,2,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"207",10438,0.6807,2009,"Male","White",8,"4-year college plans","5",1.66666666666667,3.66666666666667,-0.481242503535234,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"208",10440,0.4228,2009,"Male","Other/missing",5,"4-year college plans","1",2,2.66666666666667,-0.0332074296120937,3,3,6,3,1,6,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"209",10441,1.5454,2009,"Male","Other/missing",6,"4-year college plans","5",2.33333333333333,2,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"210",10442,0.5311,2009,"Female","White",7,"4-year college plans","6",2.66666666666667,3.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"211",10446,0.5278,2009,"Female","White",7,"No college plans","5",1.66666666666667,2,-0.481242503535234,5,3,4,3,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"212",10447,1.6456,2009,"Male","Hispanic",4,"4-year college plans","1",2.33333333333333,2.66666666666667,-0.0346805391608991,2,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"213",10448,0.8696,2009,"Male","White",8,"4-year college plans","3",2,3.33333333333333,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"214",10449,1.105,2009,"Female","Black",6,"4-year college plans","6",1,2.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"215",10452,1.0098,2009,"Male","White",4,"4-year college plans","5",2,2,-1.37583954183271,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"216",10454,1.9146,2009,"Male","Other/missing",6,"4-year college plans","6",1.66666666666667,1.33333333333333,-0.48271561308404,1,1,7,5,4,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"217",10455,1.7637,2009,"Male","White",5,"4-year college plans","6",1.33333333333333,3,-0.481242503535234,3,2,6,2,1,3,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"218",10457,2.2051,2009,"Female","White",4,"2-year college plans","6",1,1.66666666666667,-0.481242503535234,5,5,7,1,1,6,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"219",10459,0.2869,2009,"Female","White",9,"4-year college plans","4",1.33333333333333,3.66666666666667,-0.481242503535234,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"220",10460,2.9284,2009,"Female","White",6,"4-year college plans","5",2.33333333333333,3,-0.481242503535234,1,1,5,2,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"221",10461,0.534,2009,"Female","Black",7,"4-year college plans","5",1.66666666666667,2,0.859916499136577,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"222",10466,0.8702,2009,"Female","White",7,"4-year college plans","4",1.33333333333333,2.33333333333333,-1.37583954183271,1,1,6,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"223",10467,0.8033,2009,"Female","Black",6,"4-year college plans","3",1.66666666666667,1.33333333333333,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"224",10468,1.5827,2009,"Male","White",7,"4-year college plans","5",1.66666666666667,1.33333333333333,0.859916499136577,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"225",10470,0.1848,2009,"Male","White",9,"4-year college plans","6",2,3.66666666666667,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"226",10471,0.8522,2009,"Female","White",9,"4-year college plans","6",2,2.33333333333333,-0.481242503535234,1,1,6,3,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"227",10472,0.5909,2009,"Female","White",9,"4-year college plans","5",2.66666666666667,2,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"228",10474,2.079,2009,"Female","White",8,"No college plans","2",1.66666666666667,2.33333333333333,-1.37583954183271,1,1,7,1,1,2,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"229",10475,1.45,2009,"Female","White",8,"4-year college plans","6",2,3,1.30795157305972,3,3,3,2,1,1,1,"Yes","Yes",3,2,1,1,1,1,1,1,1,1,1,1
"230",10476,0.3075,2009,"Male","White",8,"4-year college plans","5",3,1.66666666666667,0.411881425213436,3,2,1,1,1,5,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"231",10479,1.5715,2009,"Female","Other/missing",8,"4-year college plans","5",2,2.66666666666667,-0.0332074296120937,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"232",10480,0.1712,2009,"Male","White",8,"4-year college plans","5",2,2.33333333333333,-0.481242503535234,1,1,5,1,1,7,3,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"233",10482,0.5428,2009,"Female","Black",8,"4-year college plans","5",1.33333333333333,2.33333333333333,0.859916499136577,3,2,3,2,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"234",10483,1.7075,2009,"Female","White",9,"4-year college plans","6",2,1.66666666666667,-0.481242503535234,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"235",10485,1.2712,2009,"Male","White",7,"4-year college plans","3",2,3.66666666666667,-0.0332074296120937,2,1,6,2,3,7,5,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"236",10489,1.6396,2009,"Male","White",6,"2-year college plans","5",2,1.33333333333333,-0.92780446790957,1,1,1,1,1,1,1,"Yes","No",1,1,1,1,1,1,1,1,1,1,2,1
"237",10492,1.5613,2009,"Female","Black",6,"No college plans","3",1.66666666666667,2,0.413354534762241,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"238",10493,1.27,2009,"Female","White",7,"4-year college plans","4",1.66666666666667,2.33333333333333,-0.92780446790957,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"239",10494,0.6737,2009,"Male","White",6,"4-year college plans","4",1.66666666666667,2.66666666666667,-1.37583954183271,3,1,7,3,2,6,1,"Yes","No",3,1,1,1,1,1,1,1,1,1,1,1
"240",10496,0.8069,2009,"Male","White",9,"2-year college plans","5",2,2.66666666666667,1.30795157305972,1,1,7,7,2,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"241",10500,1.1003,2009,"Male","White",5,"2-year college plans","4",2,1.33333333333333,-1.37583954183271,1,1,4,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"242",10501,1.1258,2009,"Male","Hispanic",5,"No college plans","2",1,1,-0.481242503535234,2,2,2,1,1,6,6,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"243",10502,1.3643,2009,"Male","Hispanic",4,"4-year college plans","3",1,2,-0.479769393986429,2,1,7,2,1,1,1,"Yes","No",3,1,1,1,1,1,1,1,1,1,1,1
"244",10503,0.5046,2009,"Male","White",1,"2-year college plans","6",1.33333333333333,1.33333333333333,-0.481242503535234,3,2,7,4,2,7,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"245",10507,1.7425,2009,"Female","White",7,"4-year college plans","5",2.33333333333333,1.66666666666667,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"246",10509,0.5153,2009,"Female","Hispanic",8,"4-year college plans","6",1.66666666666667,3,-0.481242503535234,1,1,6,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"247",10511,0.9427,2009,"Male","Other/missing",6,"4-year college plans","2",1.33333333333333,3.33333333333333,1.30795157305972,5,3,7,2,1,7,1,"Yes","Yes",2,1,1,1,5,3,1,1,1,1,7,2
"248",10512,1.8618,2009,"Female","White",6,"4-year college plans","4",1.33333333333333,2,-0.481242503535234,5,3,7,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"249",10513,0.1806,2009,"Male","Other/missing",7,"4-year college plans","4",1.33333333333333,1.33333333333333,-0.481242503535234,1,1,5,3,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"250",10519,0.6096,2009,"Female","Black",3,"4-year college plans","5",1.66666666666667,1,0.414827644311047,5,7,7,7,6,7,7,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"251",10521,0.5648,2009,"Male","White",9,"4-year college plans","5",2.33333333333333,3.33333333333333,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"252",10527,1.0989,2009,"Female","White",3,"No college plans","3",2.66666666666667,1,-1.37583954183271,1,1,6,3,2,5,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"253",10528,0.5308,2009,"Female","Hispanic",7,"4-year college plans","6",1.33333333333333,1.66666666666667,-1.37583954183271,2,1,5,2,1,2,2,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"254",10530,1.2114,2009,"Male","Hispanic",6,"4-year college plans","3",1.66666666666667,2.66666666666667,0.413354534762241,1,1,5,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"255",10533,0.2425,2009,"Male","White",7,"4-year college plans","6",1.66666666666667,2.33333333333333,0.859916499136577,3,2,5,2,2,6,4,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"256",10534,1.1188,2009,"Female","White",5,"4-year college plans","6",1.66666666666667,2.66666666666667,0.413354534762241,5,3,5,2,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"257",10535,0.9857,2009,"Female","White",3,"No college plans","3",1.33333333333333,1.66666666666667,0.414827644311047,2,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"258",10536,0.9435,2009,"Female","White",6,"4-year college plans","5",3,2.33333333333333,1.30795157305972,4,1,5,1,1,7,1,"Yes","No",2,1,1,1,1,1,1,1,2,1,1,1
"259",10537,1.2807,2009,"Male","Hispanic",7,"No college plans","4",2.33333333333333,3.33333333333333,0.413354534762241,3,3,7,3,4,7,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"260",10538,1.8499,2009,"Male","Hispanic",6,"4-year college plans","6",1.66666666666667,1.66666666666667,-0.92780446790957,5,3,6,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"261",10540,2.2414,2009,"Female","White",7,"4-year college plans","4",1.33333333333333,2.33333333333333,-0.0346805391608991,1,1,6,2,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"262",10543,0.5628,2009,"Male","White",8,"4-year college plans","5",2.66666666666667,3.66666666666667,0.859916499136577,1,1,5,3,4,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"263",10548,0.5299,2009,"Female","White",9,"4-year college plans","6",2.33333333333333,2.66666666666667,1.30795157305972,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"264",10549,1.7023,2009,"Male","Hispanic",8,"4-year college plans","3",1.66666666666667,3.33333333333333,-0.0332074296120937,2,1,7,4,4,6,2,"Yes","No",2,1,2,1,1,1,1,1,1,1,1,1
"265",10553,2.2085,2009,"Female","White",3,"No college plans","2",2,2.33333333333333,-1.37583954183271,1,1,2,1,1,1,1,"Yes","No",1,1,1,1,1,1,3,1,1,1,1,1
"266",10554,1.3991,2009,"Female","White",8,"4-year college plans","5",2,2,0.411881425213436,1,1,2,1,1,2,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"267",10555,0.8527,2009,"Male","Other/missing",6,"4-year college plans","4",1,3,-0.92780446790957,1,1,5,2,1,3,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"268",10558,0.6098,2009,"Female","White",9,"4-year college plans","5",1.5,2,1.30795157305972,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"269",10561,1.2862,2009,"Male","Hispanic",5,"4-year college plans","3",1.33333333333333,2.66666666666667,0.413354534762241,1,1,2,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"270",10562,1.4106,2009,"Female","Hispanic",9,"4-year college plans","6",1.66666666666667,3,1.30795157305972,1,1,1,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
"271",10563,2.0615,2009,"Female","White",6,"4-year college plans","5",1.66666666666667,2.66666666666667,0.411881425213436,1,1,3,1,1,1,1,"No","No",1,1,1,1,1,1,1,1,1,1,1,1
